post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
4675537e,1,false,8,3,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,3,1,1,4,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.3,-1,0.8923333333333333,0.023184222222222217,2,0,0,1,0,0.0,0.6666666666666666,1,7,6,0.3333333333333333,0.6666666666666666,0.6636666666666667,3
142fe0a3,1,false,8,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,0,1,3,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.3,-1,0.8893333333333334,0.02449422222222222,2,0,0,1,0,0.0,0.6666666666666666,2,,,1.0,0.0,0.6636666666666667,3
e5df3f92,0,true,8,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,3,2,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.3,-1,0.844,0.022274666666666665,2,0,0,1,0,0.0,0.6666666666666666,3,,,0.6666666666666666,0.3333333333333333,0.6636666666666667,3
2bf32371,0,unverified,3,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,3,,0.0,0.0,0.0,0
1332cc0c,1,mixed,2,0,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
c73a9e17,0,true,9,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,2,0,1,4,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.2,0,0.8160000000000001,0.033856,1,0,0,1,0,0.0,0.5,0,,,1.0,0.0,0.611,1
f32ebc05,0,true,8,2,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,8,2,0,3,4,0.25,0.0,0.375,0.5,0.2,0,0.9259999999999999,0.005476000000000002,1,0,0,1,0,0.0,0.5,0,,,0.5,0.5,0.6575,2
b8b6b103,0,true,6,0,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,0,1,1,4,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,1,,0.0,0.0,0.0,0
60fe4e0f,1,mixed,10,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,3,0,0,1,0.75,0.0,0.0,0.25,0.3,-3,0.855,0.01779266666666666,2,0,0,1,0,0.0,0.6666666666666666,2,,,1.0,0.0,0.546,0
4186e448,1,mixed,8,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,1,0,2,2,0.25,0.0,0.5,0.5,0.1,-1,0.621,0.0,0,0,0,1,0,0.0,0.0,3,,,0.0,1.0,0.661,1
ae5784fc,1,false,8,1,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,1,2,1,2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,5,4,-1,1.0,0.0,0.654,1
d888db1f,1,false,8,1,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,6,,,1.0,0.0,0.654,1
e9b0a32c,0,unverified,8,1,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,6,1,3,0,2,0.16666666666666666,0.5,0.0,0.3333333333333333,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,7,6,-1,1.0,0.0,0.654,1
130438e7,1,false,11,4,4,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,2,0,3,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.3,-3,0.8963333333333333,0.02047355555555556,2,0,0,1,0,0.0,0.6666666666666666,0,0,0,0.6666666666666666,0.3333333333333333,0.685,3
e198660b,1,mixed,11,5,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.488,0
a05de88e,1,false,11,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,2,1,0,6,0.25,0.125,0.0,0.75,0.2,-2,0.7705,0.05267024999999999,1,0,0,1,0,0.0,0.5,2,3,1,0.5,0.5,0.494,0
61dadd43,0,true,11,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,6,2,0,1,4,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,3,,,0.5,0.5,0.644,2
52e8a73b,1,false,11,4,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,2,1,2,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,4,5,1,1.0,0.0,0.644,2
f78473d4,0,true,11,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,7,5,0,0,4,0.7142857142857143,0.0,0.0,0.5714285714285714,0.5,5,0.7482,0.02698896,2,2,0,1,0,0.0,0.4,5,,,0.6,0.4,0.685,5
a11ca252,0,true,11,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,3,0,2,5,0.375,0.0,0.25,0.625,0.3,3,0.7053333333333334,0.043564222222222226,1,1,0,1,0,0.0,0.3333333333333333,7,,,0.3333333333333333,0.6666666666666666,0.494,0
6285dd52,1,mixed,11,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,3,1,0,2,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3,3,0.8383333333333334,0.03960155555555554,2,0,0,1,0,0.0,0.6666666666666666,8,9,1,1.0,0.0,0.685,3
0d6790f6,1,mixed,8,1,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,1,0,2,4,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.1,-1,0.652,0.0,0,0,0,1,0,0.0,0.0,0,,,0.0,1.0,0.658,1
5ff32f8b,0,true,8,2,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,2,0,1,5,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,0.2,-2,0.5775,0.007656250000000004,0,1,0,1,0,0.0,0.0,1,,,0.5,0.5,0.665,2
21847e78,1,false,8,1,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,5,1,1,0,3,0.2,0.2,0.0,0.6,0.1,-1,0.734,0.0,0,0,0,1,0,0.0,0.0,3,2,-1,1.0,0.0,0.658,1
b871f82a,1,mixed,8,1,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,1,2,1,3,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.1,-1,0.633,0.0,0,0,0,1,0,0.0,0.0,3,4,1,1.0,0.0,0.665,1
4731c6de,0,true,9,3,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,7,3,1,1,5,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.3,1,0.5806666666666667,0.007054222222222218,0,2,0,1,0,0.0,0.0,4,6,2,0.0,1.0,0.665,3
3292f6d3,0,true,8,1,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,7,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.1,1,0.574,0.0,0,0,0,1,0,0.0,0.0,6,6,0,1.0,0.0,0.665,1
bb42aacc,1,false,9,2,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1,1,0.559,0.0,0,0,0,1,0,0.0,0.0,7,7,0,1.0,0.0,0.598,0
905aed90,0,unverified,7,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,0,1,2,4,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,8,,0.0,0.0,0.0,0
96a3319b,0,true,5,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,0,0,2,3,0.0,0.0,0.4,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
d1857bca,0,unverified,5,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,0,1,1,3,0.0,0.2,0.2,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,1,,0.0,0.0,0.0,0
e5246662,0,true,11,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,11,3,0,2,6,0.2727272727272727,0.0,0.18181818181818182,0.5454545454545454,0.3,-1,0.8286666666666666,0.05871022222222222,2,0,0,1,0,0.0,0.6666666666666666,2,,,1.0,0.0,0.628,2
82c8410d,0,true,5,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
aaf88150,1,mixed,11,3,4,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,3,2,0,2,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3,-1,0.862,0.038088000000000004,2,0,0,1,0,0.0,0.6666666666666666,4,4,0,0.6666666666666666,0.3333333333333333,0.628,2
751fa28d,1,mixed,6,1,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,1,0,0,4,0.2,0.0,0.0,0.8,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,5,,,1.0,0.0,0.565,0
1f8c17bb,1,false,6,2,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,2,1,0,1,0.5,0.25,0.0,0.25,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,6,6,0,1.0,0.0,0.602,2
73eb096f,0,true,2,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,2,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
3a275802,0,true,2,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
0bbc8e48,0,true,1,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
50eda9bc,1,mixed,7,3,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,3,1,1,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3,-3,0.9776666666666666,0.000997555555555554,3,0,0,0,0,0.0,1.0,0,4,4,0.6666666666666666,0.3333333333333333,0.5653333333333334,0
6a3c5e06,1,false,1,0,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
fbfef76a,1,false,1,0,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
ad3f9d3e,0,unverified,0,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
a6d01e42,1,mixed,4,2,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,-2,0.8494999999999999,0.022650250000000007,1,0,0,1,0,0.0,0.5,1,,,1.0,0.0,0.654,2
38455b57,1,false,2,0,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,2,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
eb86d75c,1,mixed,10,4,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,4,0,0,3,0.6666666666666666,0.0,0.0,0.5,0.4,0,0.76725,0.040899687500000004,2,0,0,2,0,0.0,0.5,0,,,0.75,0.25,0.5905,2
4472e11c,0,true,10,4,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,3,0,0,4,0.5,0.0,0.0,0.6666666666666666,0.3,-3,0.8156666666666667,0.022817555555555553,2,0,0,1,0,0.0,0.6666666666666666,0,,,0.6666666666666666,0.3333333333333333,0.569,0
13015b37,1,false,8,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,2,0,0,5,0.2857142857142857,0.0,0.0,0.7142857142857143,0.2,-2,0.7875,0.04515625000000001,1,0,0,1,0,0.0,0.5,2,,,1.0,0.0,0.693,2
8bd1adfc,0,unverified,8,2,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,6,2,2,0,2,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.2,-2,0.775,0.04884099999999999,1,0,0,1,0,0.0,0.5,3,3,0,1.0,0.0,0.692,2
531dee14,0,true,8,2,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,7,2,0,1,5,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,0.2,2,0.8605,0.019460250000000005,1,0,0,1,0,0.0,0.5,5,,,0.5,0.5,0.693,2
0ea1812a,0,true,9,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,1,0,1,3,0.25,0.0,0.25,0.75,0.1,1,0.544,0.0,0,1,0,0,0,0.0,0.0,6,,,0.0,1.0,0.58,0
1e9e33ee,1,false,8,2,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,2,1,1,3,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2,2,0.825,0.030624999999999996,1,0,0,1,0,0.0,0.5,7,7,0,1.0,0.0,0.693,2
7fbef710,1,false,6,1,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,1,2,1,1,0.2,0.4,0.2,0.2,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,8,8,0,1.0,0.0,0.534,0
e4c417b2,1,false,3,0,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0,,0.0,0.0,0.0,0
85f62172,1,false,9,3,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,8,3,1,0,4,0.375,0.125,0.0,0.5,0.3,1,0.9376666666666665,0.007770888888888893,2,0,0,1,0,0.0,0.6666666666666666,0,8,8,1.0,0.0,0.634,2
1e5af483,0,true,11,4,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,8,2,1,1,4,0.25,0.125,0.125,0.5,0.2,-2,0.6105,3.0250000000000054e-05,0,0,0,2,0,0.0,0.0,1,1,0,1.0,0.0,0.535,0
45083a72,1,false,10,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,3,0,1,4,0.5,0.0,0.16666666666666666,0.6666666666666666,0.3,-3,0.8046666666666668,0.024240222222222222,1,0,0,2,0,0.0,0.3333333333333333,2,,,0.3333333333333333,0.6666666666666666,0.535,0
408fbb96,0,true,9,2,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,2,0,1,6,0.25,0.0,0.125,0.75,0.2,-2,0.9025,0.006006250000000002,2,0,0,0,0,0.0,1.0,3,,,0.5,0.5,0.687,2
2fad1a41,0,unverified,5,1,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,4,1,1,1,2,0.25,0.25,0.25,0.5,0.1,1,0.639,0.0,0,0,0,1,0,0.0,0.0,5,5,0,0.0,1.0,0.539,0
2e871312,1,mixed,9,2,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,2,2,1,3,0.25,0.25,0.125,0.375,0.2,2,0.8875,4.225000000000008e-05,2,0,0,0,0,0.0,1.0,5,6,1,1.0,0.0,0.687,2
f44a19f9,1,mixed,3,0,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,7,,0.0,0.0,0.0,0
635158e2,1,false,11,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,10,4,1,0,5,0.4,0.1,0.0,0.5,0.4,0,0.91825,0.020049187499999996,3,0,0,1,0,0.0,0.75,0,1,1,1.0,0.0,0.6445000000000001,4
ab52cf9a,0,true,0,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
57a6b1ed,1,mixed,11,5,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,4,0,0,2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.4,0,0.79275,0.0376146875,2,0,0,2,0,0.0,0.5,1,,,1.0,0.0,0.56,2
95556a95,1,mixed,11,3,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,1,1,1,3,0.2,0.2,0.2,0.6,0.1,-1,0.646,0.0,0,0,0,1,0,0.0,0.0,2,2,0,0.0,1.0,0.534,0
082b982b,0,unverified,11,3,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,8,2,0,2,5,0.25,0.0,0.25,0.625,0.2,-2,0.848,0.023104000000000006,1,0,0,1,0,0.0,0.5,3,,,0.5,0.5,0.564,0
30c54276,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,2,0,1,2,0.4,0.0,0.2,0.4,0.2,0,0.9804999999999999,0.0003802500000000007,2,0,0,0,0,0.0,1.0,4,,,1.0,0.0,0.644,2
07ff5ba8,1,false,12,5,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,2,0,0,2,0.5,0.0,0.0,0.5,0.2,2,0.856,0.016129,1,0,0,1,0,0.0,0.5,5,,,1.0,0.0,0.533,0
454a6587,1,false,11,4,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,1,3,0.3333333333333333,0.0,0.16666666666666666,0.5,0.2,2,0.775,0.05062499999999999,1,0,0,1,0,0.0,0.5,6,,,1.0,0.0,0.645,2
7211b116,1,mixed,7,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,2,0,0,5,0.2857142857142857,0.0,0.0,0.7142857142857143,0.2,-2,0.965,0.0005290000000000009,2,0,0,0,0,0.0,1.0,0,,,1.0,0.0,0.645,2
40b2a126,0,true,7,2,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,2,0,2,3,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.2,-2,0.9545,0.0014822499999999983,2,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.645,2
2b5c5b36,0,true,10,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,3,0,0,3,0.6,0.0,0.0,0.6,0.3,-3,0.9026666666666667,0.01894755555555556,2,0,0,1,0,0.0,0.6666666666666666,2,,,0.6666666666666666,0.3333333333333333,0.669,3
3e351e6d,1,mixed,7,2,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,-1,0.654,0.0,0,0,0,1,0,0.0,0.0,3,,,1.0,0.0,0.497,0
818f341a,1,false,7,2,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,2,1,0,3,0.3333333333333333,0.16666666666666666,0.0,0.5,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,4,4,0,1.0,0.0,0.645,2
6544632d,0,true,10,4,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,5,3,0,0,3,0.6,0.0,0.0,0.6,0.3,3,0.8770000000000001,0.01740600000000001,2,0,0,1,0,0.0,0.6666666666666666,5,,,0.6666666666666666,0.3333333333333333,0.669,3
2e6ef2f9,0,unverified,9,2,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,1,0,1,0,0.5,0.0,0.5,0.0,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,6,,,1.0,0.0,0.59,0
85f4509d,1,false,7,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,7,,,1.0,0.0,0.645,2
bf495ee8,1,mixed,11,3,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,3,0,2,4,0.375,0.0,0.25,0.5,0.3,1,1.0,0.0,3,0,0,0,0,0.0,1.0,0,,,0.6666666666666666,0.3333333333333333,0.5563333333333333,1
24eda76d,1,false,12,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,9,4,1,2,3,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4,-4,0.90525,0.021067687499999994,3,0,0,1,0,0.0,0.75,0,2,2,0.75,0.25,0.687,4
7e53e722,0,true,12,6,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,3,0,0,1,0.75,0.0,0.0,0.25,0.3,-3,0.8586666666666667,0.020456222222222212,2,0,0,1,0,0.0,0.6666666666666666,2,,,1.0,0.0,0.472,0
6aa34131,0,true,12,7,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,4,4,0,0,1,1.0,0.0,0.0,0.25,0.4,-4,0.8207500000000001,0.0098121875,2,1,0,1,0,0.0,0.5,3,,,0.75,0.25,0.472,0
95ff54dd,1,mixed,11,3,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,-2,0.7825,0.047306250000000015,1,1,0,0,0,0.0,0.5,4,,,1.0,0.0,0.685,2
49f0d083,0,true,12,5,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,3,0,0,2,0.75,0.0,0.0,0.5,0.3,-1,0.9336666666666668,0.008800222222222218,2,1,0,0,0,0.0,0.6666666666666666,4,,,0.6666666666666666,0.3333333333333333,0.492,0
d15b00f5,1,false,12,4,4,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,4,1,0,3,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,0.4,4,0.88625,0.038817187499999996,3,0,0,1,0,0.0,0.75,5,5,0,0.75,0.25,0.687,4
c14b37ac,1,false,12,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,4,0,0,3,0.5714285714285714,0.0,0.0,0.42857142857142855,0.4,4,0.871,0.03785899999999999,3,0,0,1,0,0.0,0.75,6,,,1.0,0.0,0.687,4
257b52d2,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,10,4,0,1,6,0.4,0.0,0.1,0.6,0.4,0,0.8385,0.026462250000000003,3,0,0,1,0,0.0,0.75,0,,,0.75,0.25,0.5992500000000001,2
53c17109,1,false,6,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.504,0
be2d306d,0,true,11,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,9,4,0,0,5,0.4444444444444444,0.0,0.0,0.5555555555555556,0.4,0,0.92775,0.015660187500000002,3,0,0,1,0,0.0,0.75,1,,,1.0,0.0,0.5992500000000001,2
327e5069,1,mixed,11,5,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,3,1,0,4,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.3,-3,0.847,0.010698,2,1,0,0,0,0.0,0.6666666666666666,3,3,0,0.6666666666666666,0.3333333333333333,0.684,3
aa89928b,0,true,11,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,1,0.556,0.0,0,0,0,1,0,0.0,0.0,5,,,1.0,0.0,0.652,1
f16b1e29,1,false,4,0,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,0,1,0,3,0.0,0.25,0.0,0.75,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,5,,0.0,0.0,0.0,0
45afd1bc,1,mixed,11,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,1,0,2,2,0.25,0.0,0.5,0.5,0.1,1,0.735,0.0,0,0,0,1,0,0.0,0.0,6,,,0.0,1.0,0.652,1
8d416d13,1,false,4,0,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
8bb4c213,0,true,1,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
