post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,early_developer_shares,early_tester_shares,early_pm_shares,early_janitor_shares,early_designer_shares,early_intern_shares,early_sales_shares,early_hr_shares,developer_share_ratio,tester_flag_ratio,pm_share_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
d15a07d6,1,false,5,1,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,5,5,0,1.0,0.0,0.491,0
d42dc3dd,1,mixed,11,5,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,2,1,0,5,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857143,0.2,-2,0.7869999999999999,0.04536900000000001,1,1,0,0,0,0.0,0.5,1,0,0,0,0,0,1,0,0.5,0.0,0.0,1,9,8,0.5,0.5,0.673,2
d677bd35,0,unverified,5,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,0,0,2,3,0.0,0.0,0.4,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
4a90efec,0,true,9,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,1,0.9,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,7,,,1.0,0.0,0.462,0
b6c9871d,0,true,11,5,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,3,1,0,1,2,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.1,-1,0.739,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4,,,0.0,1.0,0.498,0
cd369f23,0,true,12,5,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,7,3,1,1,4,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.3,-1,0.7836666666666666,0.032604222222222215,1,1,0,1,0,0.0,0.3333333333333333,0,1,0,1,0,0,1,0,0.0,1.0,0.0,4,4,0,0.3333333333333333,0.6666666666666666,0.663,3
9dab1377,1,false,2,0,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,2,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
8d4dbac6,0,unverified,5,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,0,0,2,3,0.0,0.0,0.4,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
50e03a2c,1,mixed,11,4,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,4,1,1,2,0.5,0.125,0.125,0.25,0.4,0,0.86425,0.0182086875,3,1,0,0,0,0.0,0.75,1,1,0,1,0,1,0,0,0.25,0.0,0.0,1,2,1,1.0,0.0,0.5940000000000001,2
d256c015,0,true,12,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.1,1,0.835,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,7,,,1.0,0.0,0.521,0
1e357ba4,1,mixed,11,4,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,10,4,0,1,6,0.4,0.0,0.1,0.6,0.4,4,0.86,0.009999500000000001,3,1,0,0,0,0.0,0.75,1,1,1,0,0,1,0,0,0.25,0.0,0.25,6,,,0.75,0.25,0.645,4
ecbe5e23,0,true,9,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,3,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.1,1,0.61,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,7,,,1.0,0.0,0.49,0
3d66333d,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,10,4,0,1,6,0.4,0.0,0.1,0.6,0.4,0,0.8385,0.026462250000000003,3,0,0,1,0,0.0,0.75,1,1,0,1,0,1,0,0,0.25,0.0,0.0,0,,,0.75,0.25,0.5992500000000001,2
de66d076,1,false,3,0,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,3,0,0,1,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
65fef995,1,false,10,4,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,1,2,0,3,0.2,0.4,0.0,0.6,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.5,0.0,6,6,0,0.0,1.0,0.543,0
4997c50e,0,true,12,7,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,9,6,0,1,4,0.6666666666666666,0.0,0.1111111111111111,0.4444444444444444,0.6,2,0.774,0.021030333333333335,2,3,0,1,0,0.0,0.3333333333333333,1,0,1,2,0,1,1,0,0.16666666666666666,0.0,0.16666666666666666,0,,,0.6666666666666666,0.3333333333333333,0.5785,3
4a70c443,0,true,1,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
28c5e21b,1,false,12,5,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,2,0,0,2,0.5,0.0,0.0,0.5,0.2,2,0.856,0.016129,1,0,0,1,0,0.0,0.5,1,0,0,1,0,0,0,0,0.5,0.0,0.0,5,,,1.0,0.0,0.533,0
912df957,0,unverified,11,4,5,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,8,3,4,1,0,0.375,0.5,0.125,0.0,0.3,3,0.8753333333333333,0.02505155555555555,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.25,0.0,5,5,0,1.0,0.0,0.55,0
49d1a02e,1,false,4,0,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,4,0,2,1,1,0.0,0.5,0.25,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,,2,,0.0,0.0,0.0,0
68a4131e,0,true,10,3,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,8,1,1,0,6,0.125,0.125,0.0,0.75,0.1,1,0.988,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6,7,1,1.0,0.0,0.691,1
0f3bfeb8,1,mixed,3,0,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,6,,0.0,0.0,0.0,0
58bc761b,1,false,0,0,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
fb1abc8b,1,mixed,4,2,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,-2,0.8494999999999999,0.022650250000000007,1,0,0,1,0,0.0,0.5,2,0,0,0,0,0,0,0,1.0,0.0,0.0,1,,,1.0,0.0,0.654,2
2d19860a,0,true,12,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,3,0,1,2,0.6,0.0,0.2,0.4,0.3,-3,0.8723333333333333,0.011653555555555556,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,2,,,0.6666666666666666,0.3333333333333333,0.669,3
b5d8fd79,1,false,9,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,7,,,0.5,0.5,0.643,2
8abca1d3,0,unverified,5,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,0,1,1,3,0.0,0.2,0.2,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,1,,0.0,0.0,0.0,0
618ad702,1,false,9,3,3,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,-2,0.8180000000000001,0.033124,1,0,0,1,0,0.0,0.5,0,1,0,1,0,0,0,0,0.0,0.0,0.0,2,,,0.5,0.5,0.569,0
fef5a90e,1,false,12,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,9,4,1,2,3,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4,-4,0.90525,0.021067687499999994,3,0,0,1,0,0.0,0.75,2,1,0,0,0,1,0,0,0.5,0.0,0.0,0,2,2,0.75,0.25,0.687,4
eed2094d,0,true,11,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,2,0,1,4,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.2,-2,0.7615,0.03744225,1,1,0,0,0,0.0,0.5,0,1,0,1,0,0,0,0,0.0,0.0,0.0,2,,,0.5,0.5,0.646,2
b1afe19e,0,true,4,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,0,0,1,3,0.0,0.0,0.25,0.75,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
0fc60ef0,0,true,8,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,8,1,0,1,7,0.125,0.0,0.125,0.875,0.1,-1,0.631,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,,,0.0,1.0,0.677,1
198c9fa3,0,true,9,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,0,6,0.42857142857142855,0.0,0.0,0.8571428571428571,0.3,3,0.7383333333333333,0.03503355555555556,1,1,0,1,0,0.0,0.3333333333333333,2,0,0,0,0,0,1,0,0.6666666666666666,0.0,0.0,6,,,0.3333333333333333,0.6666666666666666,0.669,3
047f3279,0,unverified,11,3,5,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,11,3,5,0,3,0.2727272727272727,0.45454545454545453,0.0,0.2727272727272727,0.3,-3,0.8530000000000001,0.03787266666666667,2,0,0,1,0,0.0,0.6666666666666666,0,1,0,1,0,1,0,0,0.0,0.2,0.0,0,1,1,1.0,0.0,0.653,3
23fb0e8e,0,true,9,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,2,0.9245,0.0030802499999999992,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,5,,,1.0,0.0,0.66,2
662a1c5d,0,true,8,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,2,0,0,3,0.4,0.0,0.0,0.6,0.2,-2,0.864,0.00032400000000000056,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,3,,,1.0,0.0,0.682,2
a9f9b09a,0,unverified,10,3,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,3,1,1,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3,1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,1.0,0.0,1,7,6,0.6666666666666666,0.3333333333333333,0.5753333333333334,1
997b00ba,1,false,7,0,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,0,1,2,4,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,2,,0.0,0.0,0.0,0
b6a2a04d,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,4,0,1,3,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.4,4,0.791,0.045085499999999994,2,1,0,1,0,0.0,0.5,2,1,0,0,0,0,1,0,0.5,0.0,0.0,5,,,0.75,0.25,0.644,4
e0ef2f24,0,true,12,5,2,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,10,4,2,1,5,0.4,0.2,0.1,0.5,0.4,0,0.82775,0.008410687499999993,3,0,0,1,0,0.0,0.75,1,1,0,1,0,1,0,0,0.25,0.0,0.0,1,1,0,0.5,0.5,0.5667500000000001,1
45977fd4,0,true,12,5,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.1,1,0.749,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,6,,,1.0,0.0,0.47,0
e74c9754,1,mixed,8,2,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,2,1,1,4,0.25,0.125,0.125,0.5,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,6,6,0,1.0,0.0,0.673,2
5f2b6c0f,0,unverified,7,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,0,1,2,4,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,5,,0.0,0.0,0.0,0
9df4f604,0,true,1,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
fc80444d,1,false,12,5,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,9,4,0,1,5,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,0.4,0,0.80025,0.04072018749999999,2,0,0,2,0,0.0,0.5,1,1,0,1,0,1,0,0,0.25,0.0,0.0,1,,,0.75,0.25,0.6265000000000001,4
27cf76c0,1,mixed,3,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,3,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
c6bcc1be,1,false,12,5,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,3,1,1,2,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3,3,0.9463333333333334,0.005760222222222225,2,0,0,1,0,0.0,0.6666666666666666,2,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,5,5,0,0.6666666666666666,0.3333333333333333,0.49899999999999994,0
3dd0fd7b,0,true,5,2,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,1,0.928,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,5,,,1.0,0.0,0.442,0
ff7fe26b,1,mixed,1,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
b34f22b2,0,true,2,0,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,8,,0.0,0.0,0.0,0
770bf87d,0,unverified,0,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
19eb2d50,0,true,9,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,0,1,3,0.3333333333333333,0.0,0.16666666666666666,0.5,0.2,0,0.9525,0.0022562499999999987,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,1,,,1.0,0.0,0.6105,1
5c3a2680,0,true,3,0,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,4,,0.0,0.0,0.0,0
d373094c,0,true,10,3,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,5,2,0,0,4,0.4,0.0,0.0,0.8,0.2,2,0.8140000000000001,0.010609000000000007,1,0,0,1,0,0.0,0.5,0,1,0,1,0,0,0,0,0.0,0.0,0.0,5,,,0.5,0.5,0.533,0
1bb32cc2,1,false,10,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,4,1,0,3,0.5,0.125,0.0,0.375,0.4,-4,0.9185,0.019926749999999993,3,0,0,1,0,0.0,0.75,1,1,0,1,0,1,0,0,0.25,0.0,0.0,3,5,2,1.0,0.0,0.673,4
0f3da882,1,false,9,3,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,9,3,2,0,4,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.3,-3,0.7313333333333333,0.013888222222222225,1,0,0,2,0,0.0,0.3333333333333333,1,0,0,1,0,1,0,0,0.3333333333333333,0.5,0.0,0,5,5,1.0,0.0,0.585,0
935c457a,0,true,2,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,,,1.0,0.0,0.518,0
a8cf5454,1,mixed,10,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,5,,,1.0,0.0,0.545,0
7e29f550,0,true,3,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,0,0,1,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
4554004c,1,mixed,8,3,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,7,3,0,0,4,0.42857142857142855,0.0,0.0,0.5714285714285714,0.3,-1,0.895,0.022049999999999997,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,1,,,1.0,0.0,0.6636666666666667,3
b241b1a0,1,false,12,4,4,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,4,1,0,3,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,0.4,4,0.88625,0.038817187499999996,3,0,0,1,0,0.0,0.75,2,1,0,0,0,1,0,0,0.5,0.0,0.0,5,5,0,0.75,0.25,0.687,4
b5507761,1,false,9,2,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,2,0,0,6,0.2857142857142857,0.0,0.0,0.8571428571428571,0.2,-2,0.861,0.019321000000000005,1,0,0,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0.5,0.0,0.0,1,,,0.5,0.5,0.678,2
aaf31c1b,0,unverified,5,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,0,0,0,5,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
5f7479e8,1,false,9,3,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,9,3,1,0,5,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.3,-1,0.875,0.03125,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,1,8,7,1.0,0.0,0.6256666666666667,2
d4dbcc9c,1,false,12,4,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,9,3,0,2,4,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.3,3,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,5,,,1.0,0.0,0.654,3
7026d9c2,1,mixed,9,4,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,2,1,1,2,0.4,0.2,0.2,0.4,0.2,2,0.9275,0.005256250000000001,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,5,4,-1,0.5,0.5,0.675,2
66a3b3cf,1,false,10,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,3,1,1,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3,-3,0.8729999999999999,0.032258,2,0,0,1,0,0.0,0.6666666666666666,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0,1,1,0.6666666666666666,0.3333333333333333,0.686,3
3400f020,1,false,6,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,1,,,1.0,0.0,0.504,0
5c25f938,1,mixed,9,3,3,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,7,2,2,1,3,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2,0,0.833,0.027888999999999994,1,0,0,1,0,0.0,0.5,1,0,0,0,0,1,0,0,0.5,0.0,0.0,4,4,0,0.5,0.5,0.6665000000000001,2
4399bc42,0,true,2,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
3c5481f3,1,mixed,8,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,7,3,1,0,3,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,9,9,1.0,0.0,0.6396666666666667,2
bf757a5c,0,unverified,3,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,3,,0.0,0.0,0.0,0
77f415d0,1,false,11,4,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,10,4,0,1,6,0.4,0.0,0.1,0.6,0.4,-2,0.95675,0.005611687500000003,3,0,0,1,0,0.0,0.75,2,1,0,0,0,1,0,0,0.5,0.0,0.0,1,,,0.75,0.25,0.6235,3
45325526,1,false,12,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,12,4,2,3,5,0.3333333333333333,0.16666666666666666,0.25,0.4166666666666667,0.4,-2,0.91525,0.011186187500000002,3,0,0,1,0,0.0,0.75,1,1,0,1,0,1,0,0,0.25,0.5,0.0,0,0,0,0.5,0.5,0.638,3
d4e2ab84,0,true,9,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,2,0.5914999999999999,0.00030625000000000053,0,1,0,1,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,7,,,0.5,0.5,0.506,0
fa68640d,0,true,9,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,3,1,0,0,3,0.3333333333333333,0.0,0.0,1.0,0.1,1,0.801,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,6,,,0.0,1.0,0.57,0
aeb67616,1,mixed,9,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,6,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.1,1,0.746,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6,,,1.0,0.0,0.689,1
3dda994f,1,mixed,12,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,11,4,1,1,6,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.4,0,0.8805000000000001,0.03675224999999999,3,0,0,1,0,0.0,0.75,2,1,0,0,0,1,0,0,0.5,0.0,0.0,2,9,7,0.75,0.25,0.6317499999999999,2
